2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331706706 GetImage() 由 S3 取得 stream，耗時 51 ms.
2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 開始轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.1051457738253118922381479013141215320088, ContentType=application/dicom
2026-05-21 10:48:26.6986|eventId: 0|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331706708 GetImage() 由 S3 取得 stream，耗時 54 ms.
2026-05-21 10:48:26.7122|eventId: 0|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 開始轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.232761451702923525417733227971231052812514, ContentType=application/dicom
2026-05-21 10:48:26.7122|eventId: 0|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.3219370233171571652261152261706625011114738
2026-05-21 10:48:26.7122|eventId: 0|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.3417124205586658229153205402522644
2026-05-21 10:48:26.7122|eventId: 0|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 開始轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.3219370233171571652261152261706625011114738, ContentType=application/dicom
2026-05-21 10:48:26.7122|eventId: 0|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 開始轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.3417124205586658229153205402522644, ContentType=application/dicom
2026-05-21 10:48:26.7875|eventId: 3|level: INFO|traceId: 00-d7f3ab90aad9ae50c0069f7f9ff8fe89-c12610b4302a9aa6-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'System.Collections.Generic.List`1[System.String]', Handled: 'False', Attempt: '0', Execution Time: '100.642'
2026-05-21 10:48:26.7947|eventId: 0|level: INFO|traceId: 00-d7f3ab90aad9ae50c0069f7f9ff8fe89-c12610b4302a9aa6-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: Series 1.2.840.19216622352892321110282110210111240391850 包含 64 個影像（已快取）
2026-05-21 10:48:28.2118|eventId: 0|level: INFO|traceId: 00-9621905ac27ef26a79942360d96117e8-95cecd0f54e90200-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.3417124205586658229153205402522644
2026-05-21 10:48:28.2118|eventId: 0|level: INFO|traceId: 00-412cbfc2317b435608a1000e38de1793-2b5945e7bc9b4f19-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.232761451702923525417733227971231052812514
2026-05-21 10:48:28.2118|eventId: 0|level: INFO|traceId: 00-6d212d33d745366cfbf77f9ca7269bbf-f781fe9994af221d-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.1051457738253118922381479013141215320088
2026-05-21 10:48:28.2118|eventId: 0|level: INFO|traceId: 00-2638b60720108431f8d616334a7bf4fb-5a9e57bfa1327733-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功轉換 DICOM 為 JPG: SOP Instance UID=1.2.840.3219370233171571652261152261706625011114738
2026-05-21 10:49:19.1421|eventId: 0|level: INFO|traceId: 00-1ac02bf23af398ab4ca7d91d18b17641-4a4f4ab6c1012bb5-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.133888132105150143162871541411731780159144, seriesInstanceUid: 1.2.840.19216622352892321110282110210111240391850, sopInstanceUid: 1.2.840.44542256821551060245135851771617698139)
2026-05-21 10:49:19.1605|eventId: 3|level: INFO|traceId: 00-1ac02bf23af398ab4ca7d91d18b17641-4a4f4ab6c1012bb5-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '10.9262'
2026-05-21 10:49:19.1686|eventId: 0|level: INFO|traceId: 00-1ac02bf23af398ab4ca7d91d18b17641-4a4f4ab6c1012bb5-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20250812/1.2.840.133888132105150143162871541411731780159144/1.2.840.19216622352892321110282110210111240391850/1.2.840.44542256821551060245135851771617698139.dcm, 22 ms elapsed.
2026-05-21 10:49:19.2130|eventId: 0|level: INFO|traceId: 00-1ac02bf23af398ab4ca7d91d18b17641-4a4f4ab6c1012bb5-00|logger: AIRS.Core.Common.LogForgingTools|message: 1779331759213 GetImage() 由 S3 取得 stream，耗時 35 ms.
2026-05-21 10:49:19.2130|eventId: 0|level: INFO|traceId: 00-1ac02bf23af398ab4ca7d91d18b17641-4a4f4ab6c1012bb5-00|logger: NHI_AI_MedReportViewerWebApi.Services.NhiPatientImageService|message: 成功從 S3 取得影像: 1.2.840.44542256821551060245135851771617698139
2026-05-21 10:49:19.4867|eventId: 0|level: INFO|traceId: 00-ebe608fcd8a77600698b031857f474e4-5ab28e3565662001-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey(studyInstanceUid: 1.2.840.133888132105150143162871541411731780159144, seriesInstanceUid: 1.2.840.19216622352892321110282110210111240391850, sopInstanceUid: 1.2.840.213115105749221414215113210170101331179222)
2026-05-21 10:49:19.5050|eventId: 3|level: INFO|traceId: 00-ebe608fcd8a77600698b031857f474e4-5ab28e3565662001-00|logger: Polly|message: Execution attempt. Source: 'OracleResiliencePipeline/(null)/Retry', Operation Key: '', Result: 'NHI_ZFP_Viewer.ImageSources.ImageInfo', Handled: 'False', Attempt: '0', Execution Time: '11.0866'
2026-05-21 10:49:19.5050|eventId: 0|level: INFO|traceId: 00-ebe608fcd8a77600698b031857f474e4-5ab28e3565662001-00|logger: AIRS.Core.Helpers.ZfpOracleDbHelper|message: GetImageKey = Archived/20250812/1.2.840.133888132105150143162871541411731780159144/1.2.840.19216622352892321110282110210111240391850/1.2.840.213115105749221414215113210170101331179222.dcm, 21 ms elapsed.
